,Unnamed: 0_x,供应商ID_x,供应商名_x,城市名_x,门店ID,门店名称_x,总成交额(元)_x,预计收入(元)_x,有效订单_x,笔单价(元)_x,顾客实付金额(元)_x,顾客实付笔单价(元)_x,总支出(元)_x,商家补贴(元)_x,商家补贴力度_x,流失订单_x,流失订单预计损失(元)_x,用户原因流失订单_x,配送原因流失订单数_x,商家原因流失订单数_x,其他原因流失订单数_x,商品金额_x,包装费_x,配送费_x,开始日_x,结束日_x,Unnamed: 0_y,供应商ID_y,供应商名_y,城市名_y,门店名称_y,总成交额(元)_y,预计收入(元)_y,有效订单_y,笔单价(元)_y,顾客实付金额(元)_y,顾客实付笔单价(元)_y,总支出(元)_y,商家补贴(元)_y,商家补贴力度_y,流失订单_y,流失订单预计损失(元)_y,用户原因流失订单_y,配送原因流失订单数_y,商家原因流失订单数_y,其他原因流失订单数_y,商品金额_y,包装费_y,配送费_y,开始日_y,结束日_y,Unnamed: 0,供应商ID,供应商名,城市名,门店名称,总成交额(元),预计收入(元),有效订单,笔单价(元),顾客实付金额(元),顾客实付笔单价(元),总支出(元),商家补贴(元),商家补贴力度,流失订单,流失订单预计损失(元),用户原因流失订单,配送原因流失订单数,商家原因流失订单数,其他原因流失订单数,商品金额,包装费,配送费,开始日,结束日
74,599,22267202676,花非花科技（原邂逅花坊）,哈尔滨,2035019340,邂逅花坊（香梅花坊光仁街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,165,22267202676,花非花科技（原邂逅花坊）,哈尔滨,邂逅花坊（香梅花坊光仁街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,220,22267202676,花非花科技（原邂逅花坊）,哈尔滨,邂逅花坊（香梅花坊光仁街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
75,618,22267202676,花非花科技（原邂逅花坊）,大连,2036822599,邂逅花坊（七色鲜花普兰店市店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,646,22267202676,花非花科技（原邂逅花坊）,大连,邂逅花坊（七色鲜花普兰店市店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,384,22267202676,花非花科技（原邂逅花坊）,大连,邂逅花坊（七色鲜花普兰店市店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
76,670,22267202676,花非花科技（原邂逅花坊）,濮阳,2036825266,邂逅花坊（世锦鲜花华龙区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,1005,22267202676,花非花科技（原邂逅花坊）,濮阳,邂逅花坊（世锦鲜花华龙区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,169.0,0,0,1,0,0.0,0,0.0,20200801,20200831,288,22267202676,花非花科技（原邂逅花坊）,濮阳,邂逅花坊（世锦鲜花华龙区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
77,675,22267202676,花非花科技（原邂逅花坊）,泉州,336742230,邂逅花坊（天天鲜花鲤中街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,207.5,1,0,1,0,0.0,0,0.0,20200901,20200930,968,22267202676,花非花科技（原邂逅花坊）,泉州,邂逅花坊（天天鲜花鲤中街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,299,22267202676,花非花科技（原邂逅花坊）,泉州,邂逅花坊（天天鲜花鲤中街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
78,678,22267202676,花非花科技（原邂逅花坊）,吐鲁番,300673086,邂逅花坊（楼兰花卉老城南路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,89.0,1,0,0,0,0.0,0,0.0,20200901,20200930,998,22267202676,花非花科技（原邂逅花坊）,吐鲁番,邂逅花坊（楼兰花卉老城南路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,295,22267202676,花非花科技（原邂逅花坊）,吐鲁番,邂逅花坊（楼兰花卉老城南路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
79,685,22267202676,花非花科技（原邂逅花坊）,文山壮族苗族自治州,2043137375,我家花店（安平西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,504,22267202676,花非花科技（原邂逅花坊）,文山壮族苗族自治州,我家花店（安平西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,296,22267202676,花非花科技（原邂逅花坊）,文山壮族苗族自治州,我家花店（安平西路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
80,691,22267202676,花非花科技（原邂逅花坊）,蚌埠,2043372417,先花店简爱花艺（城关镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,415,22267202676,花非花科技（原邂逅花坊）,蚌埠,先花店简爱花艺（城关镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,98,22267202676,花非花科技（原邂逅花坊）,蚌埠,先花店简爱花艺（城关镇店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
81,692,22267202676,花非花科技（原邂逅花坊）,宝鸡,170245957,邂逅花坊（紫金花坊鲜花婚庆火炬路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,419,22267202676,花非花科技（原邂逅花坊）,宝鸡,邂逅花坊（紫金花坊鲜花婚庆火炬路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,332.0,0,2,0,0,0.0,0,0.0,20200801,20200831,127,22267202676,花非花科技（原邂逅花坊）,宝鸡,邂逅花坊（紫金花坊鲜花婚庆火炬路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
82,698,22267202676,花非花科技（原邂逅花坊）,济南,2036905304,邂逅花坊（钰铭鲜花婚庆东大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,416,22267202676,花非花科技（原邂逅花坊）,济南,邂逅花坊（钰铭鲜花婚庆东大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,99,22267202676,花非花科技（原邂逅花坊）,济南,邂逅花坊（钰铭鲜花婚庆东大街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
83,729,22267202676,花非花科技（原邂逅花坊）,镇江,170245996,邂逅花坊（sweet思薇国际软装京口区店,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,113.0,0,1,0,0,0.0,0,0.0,20200901,20200930,383,22267202676,花非花科技（原邂逅花坊）,镇江,邂逅花坊（sweet思薇国际软装京口区店,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,1055,22267202676,花非花科技（原邂逅花坊）,镇江,邂逅花坊（sweet思薇国际软装京口区店,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
84,730,22267202676,花非花科技（原邂逅花坊）,内江,170245956,邂逅花坊（花果园东兴区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,193,22267202676,花非花科技（原邂逅花坊）,内江,邂逅花坊（花果园东兴区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,1060,22267202676,花非花科技（原邂逅花坊）,内江,邂逅花坊（花果园东兴区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
85,734,22267202676,花非花科技（原邂逅花坊）,枣庄,2036845301,邂逅花坊（花园派对鲜花店,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,390,22267202676,花非花科技（原邂逅花坊）,枣庄,邂逅花坊（花园派对鲜花店,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,1053,22267202676,花非花科技（原邂逅花坊）,枣庄,邂逅花坊（花园派对鲜花店,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
86,743,22267202676,花非花科技（原邂逅花坊）,吕梁,304952589,邂逅花坊（百合鲜花振兴街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,252,22267202676,花非花科技（原邂逅花坊）,吕梁,邂逅花坊（百合鲜花振兴街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,438,22267202676,花非花科技（原邂逅花坊）,吕梁,邂逅花坊（百合鲜花振兴街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
87,745,22267202676,花非花科技（原邂逅花坊）,辽源,166924909,邂逅花坊（等你花舍步行街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,1003,22267202676,花非花科技（原邂逅花坊）,辽源,邂逅花坊（等你花舍步行街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,453,22267202676,花非花科技（原邂逅花坊）,辽源,邂逅花坊（等你花舍步行街店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
88,746,22267202676,花非花科技（原邂逅花坊）,济南,2036905303,邂逅花坊（喜来屋鲜花坊花园北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,205,22267202676,花非花科技（原邂逅花坊）,济南,邂逅花坊（喜来屋鲜花坊花园北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,501,22267202676,花非花科技（原邂逅花坊）,济南,邂逅花坊（喜来屋鲜花坊花园北路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
89,747,22267202676,花非花科技（原邂逅花坊）,马鞍山,169732203,邂逅花坊（爱吧花屋鹊桥二村店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,1118,22267202676,花非花科技（原邂逅花坊）,马鞍山,邂逅花坊（爱吧花屋鹊桥二村店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,448,22267202676,花非花科技（原邂逅花坊）,马鞍山,邂逅花坊（爱吧花屋鹊桥二村店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
90,750,22267202676,花非花科技（原邂逅花坊）,伊犁哈萨克自治州,167739008,邂逅花坊(四川路店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,139.0,1,0,0,0,0.0,0,0.0,20200901,20200930,1033,22267202676,花非花科技（原邂逅花坊）,伊犁哈萨克自治州,邂逅花坊(四川路店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,159.0,1,0,0,0,0.0,0,0.0,20200801,20200831,436,22267202676,花非花科技（原邂逅花坊）,伊犁哈萨克自治州,邂逅花坊(四川路店),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
91,754,22267202676,花非花科技（原邂逅花坊）,淄博,170245938,邂逅花坊（吉祥鲜花般阳路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,970,22267202676,花非花科技（原邂逅花坊）,淄博,邂逅花坊（吉祥鲜花般阳路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,443,22267202676,花非花科技（原邂逅花坊）,淄博,邂逅花坊（吉祥鲜花般阳路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
92,760,22267202676,花非花科技（原邂逅花坊）,连云港,166924959,邂逅花坊（爱花屋新浦店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,206,22267202676,花非花科技（原邂逅花坊）,连云港,邂逅花坊（爱花屋新浦店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,499,22267202676,花非花科技（原邂逅花坊）,连云港,邂逅花坊（爱花屋新浦店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
93,761,22267202676,花非花科技（原邂逅花坊）,苏州,170246032,邂逅花坊（思情花语珠江路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,471,22267202676,花非花科技（原邂逅花坊）,苏州,邂逅花坊（思情花语珠江路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,75,22267202676,花非花科技（原邂逅花坊）,苏州,邂逅花坊（思情花语珠江路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
94,789,22267202676,花非花科技（原邂逅花坊）,武汉,335754053,邂逅花坊（洪山区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,134,22267202676,花非花科技（原邂逅花坊）,武汉,邂逅花坊（洪山区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,516,22267202676,花非花科技（原邂逅花坊）,武汉,邂逅花坊（洪山区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
95,804,22267202676,花非花科技（原邂逅花坊）,安阳,2043503920,Flower花无缺（农业路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,989,22267202676,花非花科技（原邂逅花坊）,安阳,Flower花无缺（农业路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,174.0,0,1,0,0,0.0,0,0.0,20200801,20200831,770,22267202676,花非花科技（原邂逅花坊）,安阳,Flower花无缺（农业路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
96,805,22267202676,花非花科技（原邂逅花坊）,石家庄,166924816,邂逅花坊（花赞鲜花婚庆店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,985,22267202676,花非花科技（原邂逅花坊）,石家庄,邂逅花坊（花赞鲜花婚庆店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,773,22267202676,花非花科技（原邂逅花坊）,石家庄,邂逅花坊（花赞鲜花婚庆店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
97,806,22267202676,花非花科技（原邂逅花坊）,绍兴,167744255,新世纪花苑（浙纤新村店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,1001,22267202676,花非花科技（原邂逅花坊）,绍兴,新世纪花苑（浙纤新村店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,768,22267202676,花非花科技（原邂逅花坊）,绍兴,新世纪花苑（浙纤新村店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
98,808,22267202676,花非花科技（原邂逅花坊）,开封,2036272726,邂逅花坊（鑫源鲜花店人民路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,987,22267202676,花非花科技（原邂逅花坊）,开封,邂逅花坊（鑫源鲜花店人民路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,752,22267202676,花非花科技（原邂逅花坊）,开封,邂逅花坊（鑫源鲜花店人民路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
99,809,22267202676,花非花科技（原邂逅花坊）,盐城,2036171155,邂逅花坊（七里香花艺射阳县店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,997,22267202676,花非花科技（原邂逅花坊）,盐城,邂逅花坊（七里香花艺射阳县店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,751,22267202676,花非花科技（原邂逅花坊）,盐城,邂逅花坊（七里香花艺射阳县店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
100,810,22267202676,花非花科技（原邂逅花坊）,咸阳,167744252,邂逅花坊（晨曦绿植植鲜花店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,982,22267202676,花非花科技（原邂逅花坊）,咸阳,邂逅花坊（晨曦绿植植鲜花店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,766,22267202676,花非花科技（原邂逅花坊）,咸阳,邂逅花坊（晨曦绿植植鲜花店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
101,812,22267202676,花非花科技（原邂逅花坊）,九江,171029583,邂逅花坊（浔阳路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,996,22267202676,花非花科技（原邂逅花坊）,九江,邂逅花坊（浔阳路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,763,22267202676,花非花科技（原邂逅花坊）,九江,邂逅花坊（浔阳路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
102,831,22267202676,花非花科技（原邂逅花坊）,保定,2043369171,那家花店（南市区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,802,22267202676,花非花科技（原邂逅花坊）,保定,那家花店（北市区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,695,22267202676,花非花科技（原邂逅花坊）,保定,那家花店（南市区店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
103,874,22267202676,花非花科技（原邂逅花坊）,长春,166924898,邂逅花坊（花花世界华山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,1103,22267202676,花非花科技（原邂逅花坊）,长春,邂逅花坊（花花世界华山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,433,22267202676,花非花科技（原邂逅花坊）,长春,邂逅花坊（花花世界华山路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
104,901,22267202676,花非花科技（原邂逅花坊）,泉州,335774212,邂逅花坊（钰琳珑花艺梅岭街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,690,22267202676,花非花科技（原邂逅花坊）,泉州,邂逅花坊（钰琳珑花艺梅岭街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,812,22267202676,花非花科技（原邂逅花坊）,泉州,邂逅花坊（钰琳珑花艺梅岭街道店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,193.0,0,1,0,0,0.0,0,0.0,20201001,20201031
105,931,22267202676,花非花科技（原邂逅花坊）,许昌,2043482911,花好月圆（建设路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,519,22267202676,花非花科技（原邂逅花坊）,许昌,花好月圆（建设路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,550,22267202676,花非花科技（原邂逅花坊）,许昌,花好月圆（建设路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
106,935,22267202676,花非花科技（原邂逅花坊）,滨州,2042489229,金双喜鲜花（棣新三路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,169.0,0,0,1,0,0.0,0,0.0,20200901,20200930,531,22267202676,花非花科技（原邂逅花坊）,滨州,金双喜鲜花（棣新三路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,1101,22267202676,花非花科技（原邂逅花坊）,滨州,金双喜鲜花（棣新三路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
107,960,22267202676,花非花科技（原邂逅花坊）,乌鲁木齐,167744326,邂逅花坊（花之堂花店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,435,22267202676,花非花科技（原邂逅花坊）,乌鲁木齐,邂逅花坊（花之堂花店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,1051.8,2,0,3,0,0.0,0,0.0,20200801,20200831,1064,22267202676,花非花科技（原邂逅花坊）,乌鲁木齐,邂逅花坊（花之堂花店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
108,971,22267202676,花非花科技（原邂逅花坊）,合肥,2043368133,杨晨花店（庐巢路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,446,22267202676,花非花科技（原邂逅花坊）,合肥,杨晨花店（庐巢路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,426.0,2,0,0,0,0.0,0,0.0,20200801,20200831,1072,22267202676,花非花科技（原邂逅花坊）,合肥,杨晨花店（庐巢路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
109,975,22267202676,花非花科技（原邂逅花坊）,长春,300702811,邂逅花坊（缘梦花艺建设胡同店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,779,22267202676,花非花科技（原邂逅花坊）,长春,邂逅花坊（缘梦花艺建设胡同店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,1130,22267202676,花非花科技（原邂逅花坊）,长春,邂逅花坊（缘梦花艺建设胡同店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
110,977,22267202676,花非花科技（原邂逅花坊）,桂林,167744309,邂逅花坊（良玉鲜花中山中路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,388,22267202676,花非花科技（原邂逅花坊）,桂林,邂逅花坊（良玉鲜花中山中路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,1119,22267202676,花非花科技（原邂逅花坊）,桂林,邂逅花坊（良玉鲜花中山中路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
111,992,22267202676,花非花科技（原邂逅花坊）,上海,2042459213,花知壶（三林路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200901,20200930,789,22267202676,花非花科技（原邂逅花坊）,上海,花知壶（三林路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20200801,20200831,1137,22267202676,花非花科技（原邂逅花坊）,上海,花知壶（三林路店）,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,20201001,20201031
