,poi_id,门店名,品牌ID,品牌名,省份,城市,城市等级,蜂窝,一级品类,二级品类,是否营业,首次上线时间,配送方式,提单数,推单数,接单数,订单数,原价交易额,实付交易额,原价客单价,实付客单价,非异订单数,商家配送延迟订单数,商家拒单订单数,商家不接单订单数,商家取消不告知订单数,商家少餐错餐订单数,商家经营状态异常订单数,商家违规投诉订单数,美团配送延迟订单数,因美团配送原因取消订单数,线上活动总补贴金额,曝光人数,进店人数,成单用户数,在线商品数,在售商品数
2951,1958942,鲜花坊（好心情鲜花店）,27557,鲜花坊,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20170119.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,77,2,0,322,307
2952,7380463,花驿花苑(礼品鲜花，生日花、表白花),0,,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20190709.0,1,7,7,7,7,2674.0,1156.0,382.0,165.14285714285714,0,0,0,0,0,0,0,0,0,0,1678.0,725,62,7,550,359
2953,6724672,四季花卉（金聚底商店）,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190320.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,46,0,0,144,75
2954,8936499,花·时间（康乃馨·向日葵）,100035487,花专家,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20200427.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,110,0,0,324,318
2955,8629184,花点时间花艺室（乐购后门店）,100030825,熊先生鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200330.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,155,4,0,408,286
2956,9709845,百艳花居-生日鲜花，表白鲜花，开业花篮，婚车装饰,100034937,艾尚花语,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200810.0,1,1,1,1,1,259.0,109.0,259.0,109.0,0,0,0,0,0,0,0,0,0,0,164.0,68,8,1,453,452
2957,9147490,小娜花艺,0,,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,0,20200809.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,12,0,0,16,16
2958,6513954,如愿鲜花（小梦花艺）,100012196,如愿鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190125.0,1,2,2,2,2,560.0,236.58,280.0,118.29,0,0,0,0,0,0,0,0,0,0,326.42,151,13,2,848,848
2959,7438654,醉美花艺馆（向日葵·康乃馨·鲜花）,100030825,熊先生鲜花,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20190801.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,352,5,0,408,294
2960,2033651,百艳花卉,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20170220.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,39,4,0,155,139
2961,4381739,一美花卉,0,,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20180206.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,244,1,0,425,405
2962,5588132,百艳花居鲜花店,100009539,花西拾鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20180811.0,1,1,1,1,1,375.0,198.0,375.0,198.0,0,0,0,0,0,0,0,0,0,0,180.0,42,4,1,184,184
2963,5624135,七月·花坊,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20180814.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,22,1,0,48,20
2964,10138470,花趣精品鲜花坊,100036289,心情不错鲜花店,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20201010.0,1,2,2,2,2,336.0,158.0,168.0,79.0,0,0,0,0,0,0,0,0,0,0,200.0,216,8,2,458,316
2965,7282677,樊樊鲜花坊（七夕节鲜花预定）,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,0,20190627.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,43,1,0,455,396
2966,9336808,1314花坊（鲜花店）,100004096,八彩时尚花艺,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,1,20200619.0,1,1,1,1,1,256.0,78.0,256.0,78.0,0,0,0,0,0,0,0,0,0,0,190.9,147,5,1,508,502
2967,9999911,爱花居鲜花（胜利中路店）,100025968,爱花居鲜花,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20200928.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,212,0,0,238,238
2968,3027506,那些花儿,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20170817.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,28,3,0,46,26
2969,6557051,花样年华鲜花绿植,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190213.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,42,4,0,69,62
2970,9598368,鲜花朵朵（张家口宣化店）,100004096,八彩时尚花艺,河北省,张家口,D1,宣化区,鲜花绿植,综合鲜花绿植店,1,20200728.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,318,20,0,507,502
2971,7832317,一家花店鲜花（唯依花屋）,100003909,一家花店,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20190920.0,1,2,1,1,1,266.0,159.0,266.0,159.0,0,0,0,0,0,0,0,0,0,0,111.0,172,7,1,464,427
2972,2652277,绿洲花卉鲜花盆景,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20170609.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,42,5,0,179,177
2973,9652002,鲜花绿植（生日花）,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200803.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,207,7,0,472,424
2974,7417976,锦熹花艺（鲜花，绿植，生日花）,0,,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20190710.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,385,10,0,517,295
2975,9608503,花艺坊,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20200809.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,203,2,0,216,215
2976,9627274,蘭亭花卉（胜利北路店）,100035487,花专家,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20200729.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,157,5,0,324,318
2977,8743603,玫瑰花坊·七夕鲜花,100025970,花生活,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20200330.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,342,1,0,670,667
2978,6591906,鼎卉鲜花（九朵精致鲜花坊）,11035,鼎卉鲜花,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20190811.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,237,2,0,743,718
2979,9465283,花屿（百合·康乃馨·向日葵）,100034936,玫瑰说,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20200706.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,125,0,0,293,287
2980,1434270,诗蕊花艺,0,,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20160831.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,94,0,0,207,87
2981,2153267,小橡树花坊,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,0,20170324.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,7,0,0,52,10
2982,9549350,王小姐的花店（百合·康乃馨·向日葵）,100034936,玫瑰说,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20200717.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,161,2,0,293,287
2983,9721458,良玉花艺美学馆,0,,河北省,张家口,D1,银座,鲜花绿植,综合鲜花绿植店,0,20200822.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,38,36
2984,9505135,聚花阁,100036289,心情不错鲜花店,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200716.0,1,2,2,2,2,366.0,218.0,183.0,109.0,0,0,0,0,0,0,0,0,0,0,161.0,138,10,2,457,360
2985,9477333,美霖花坊（百合·康乃馨·向日葵）,100034936,玫瑰说,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200708.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,43,0,0,293,287
2986,7001544,她的花店,0,,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20190627.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,100,1,0,73,68
2987,8806751,萱香花卉,11035,鼎卉鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200402.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,96,1,0,757,751
2988,634577,邂逅花坊鲜花（花韵千谷),100004099,邂逅花坊鲜花,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20190423.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,116,0,0,582,464
2989,9769600,暮色森林鲜花,0,,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20200817.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,202,3,0,260,250
2990,9655234,一间花坊·生日表白鲜花,100042771,朋克城市花坊,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20200804.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,95,0,0,235,96
2991,1709625,香格格鲜花馆（怀来）,29079,香格格鲜花馆,河北省,张家口,D1,,鲜花绿植,鲜花店,0,20161125.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,19,0,0,232,224
2992,9844538,植得,100025970,花生活,河北省,张家口,D1,,鲜花绿植,鲜花店,0,20200828.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,13,0,0,670,667
2993,10084532,蝶梦鲜花店,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20200929.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,243,1,0,5,5
2994,10040032,光头强花店,100034936,玫瑰说,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20200923.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,16,0,0,293,286
2995,5637999,花小匠,100012195,爱花轩,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20180815.0,1,2,2,2,2,312.0,156.0,156.0,78.0,0,0,0,0,0,0,0,0,0,0,161.0,87,3,2,415,415
2996,9240054,幸福花开鲜花（鲜花，绿植，生日花表白）,100003909,一家花店,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20200602.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,46,1,0,534,507
2997,8709480,金金鲜花,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20200316.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,35,0,0,25,25
2998,3291038,诗情花艺花店,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,0,20170913.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,106,81
2999,8376667,弄花花艺,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20191224.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,33,2,0,52,42
3000,8936941,一花一慕花艺（北方学院店）,0,,河北省,张家口,D1,河北北方学院,鲜花绿植,鲜花店,1,20200430.0,1,1,1,1,1,298.0,188.0,298.0,188.0,0,0,0,0,0,0,0,0,0,0,113.0,266,21,1,110,107
3001,9236625,花房姑娘鲜花坊,0,,河北省,张家口,D1,桥东区,鲜花绿植,综合鲜花绿植店,1,20200604.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,172,3,0,55,52
3002,8769388,鲜花广告,100012196,如愿鲜花,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20200326.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,292,3,0,773,771
3003,9915938,纯爱花坊（生日花、表白花、开业花篮）,0,,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20200907.0,1,5,4,4,4,480.0,240.0,120.0,60.0,0,0,0,0,0,0,0,0,0,0,272.0,433,10,4,383,314
3004,9418822,幸福花卉(生日花，表白花，鲜花),100004099,邂逅花坊鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200701.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,77,5,0,618,474
3005,7347386,熊先生鲜花（鲜果多水果鲜花）,100030825,熊先生鲜花,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20190704.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,127,2,0,408,294
3006,7589703,喜悦花卉销售中心,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190807.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,28,3,0,15,15
3007,9674046,鲜花水果礼品（鲜花店）,100004096,八彩时尚花艺,河北省,张家口,D1,桥西区,鲜花绿植,综合鲜花绿植店,1,20200807.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,124,2,0,507,502
3008,881612,花花世界（鲜花店，绿植，生日花）,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20160419.0,1,7,7,7,7,1800.0,690.0,257.14285714285717,98.57142857142857,0,0,0,0,0,0,0,0,0,0,1279.0,558,42,7,370,302
3009,2500983,玫瑰之约鲜花(心义花坊鲜花速递),0,,河北省,张家口,D1,河北北方学院,鲜花绿植,鲜花店,1,20170517.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,176,3,0,420,414
3010,9865481,花点心思鲜花（张家口宣化店）,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20200831.0,1,1,1,1,1,80.0,29.9,80.0,29.9,0,0,0,0,0,0,0,0,0,0,53.1,165,4,1,235,235
3011,8804606,一花一慕花坊（串窑街店）,27446,妮依然鲜花品牌店,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20200410.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,206,3,0,268,266
3012,9619609,1314花坊（中都大街店）,100030827,花匠先生,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,1,20200821.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,80,2,0,564,524
3013,7360968,艺·霖,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,0,20190805.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,16,16
3014,9999911,爱花居鲜花（胜利中路店）,100025968,爱花居鲜花,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20200928.0,1,1,1,1,1,379.0,169.0,379.0,169.0,0,0,0,0,0,0,0,0,0,0,213.0,202,4,1,238,238
3015,9336808,1314花坊（鲜花店）,100004096,八彩时尚花艺,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,1,20200619.0,1,2,2,2,2,592.0,209.04,296.0,104.52,0,0,0,0,0,0,0,0,0,0,408.76,130,10,2,508,502
3016,6557051,花样年华鲜花绿植,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190213.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,45,1,0,69,62
3017,7282677,樊樊鲜花坊（七夕节鲜花预定）,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,0,20190627.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,45,1,0,455,396
3018,7832317,一家花店鲜花（唯依花屋）,100003909,一家花店,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20190920.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,179,8,0,474,432
3019,9598368,鲜花朵朵（张家口宣化店）,100004096,八彩时尚花艺,河北省,张家口,D1,宣化区,鲜花绿植,综合鲜花绿植店,1,20200728.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,264,11,0,507,502
3020,2652277,绿洲花卉鲜花盆景,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20170609.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,50,1,0,179,177
3021,10204110,喜喜花艺,27557,鲜花坊,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20201016.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,72,5,0,288,288
3022,3027506,那些花儿,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20170817.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,29,1,0,46,26
3023,881612,花花世界（鲜花店，绿植，生日花）,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20160419.0,1,4,3,3,3,1268.0,296.0,422.66666666666674,98.66666666666669,0,0,0,0,0,0,0,0,0,0,1061.0,522,23,3,370,302
3024,2500983,玫瑰之约鲜花(心义花坊鲜花速递),0,,河北省,张家口,D1,河北北方学院,鲜花绿植,鲜花店,1,20170517.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,150,6,0,420,414
3025,9915938,纯爱花坊（生日花、表白花、开业花篮）,0,,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20200907.0,1,1,1,1,1,258.0,258.0,258.0,258.0,0,0,0,0,0,0,0,0,0,0,108.0,513,8,1,391,312
3026,7360968,艺·霖,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,0,20190805.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,16,16
3027,9674046,鲜花水果礼品（鲜花店）,100004096,八彩时尚花艺,河北省,张家口,D1,桥西区,鲜花绿植,综合鲜花绿植店,1,20200807.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,111,2,0,507,502
3028,8804606,一花一慕花坊（串窑街店）,27446,妮依然鲜花品牌店,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20200410.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,183,1,0,273,271
3029,7347386,熊先生鲜花（鲜果多水果鲜花）,100030825,熊先生鲜花,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20190704.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,127,1,0,408,294
3030,7589703,喜悦花卉销售中心,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190807.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,18,1,0,15,15
3031,9418822,幸福花卉(生日花，表白花，鲜花),100004099,邂逅花坊鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200701.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,73,3,0,618,474
3032,9619609,1314花坊（中都大街店）,100030827,花匠先生,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,1,20200821.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,59,2,0,564,522
3033,8769388,鲜花广告,100012196,如愿鲜花,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20200326.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,298,7,0,773,771
3034,9865481,花点心思鲜花（张家口宣化店）,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20200831.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,152,2,0,235,235
3035,10138470,花趣精品鲜花坊,100036289,心情不错鲜花店,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20201010.0,1,1,1,1,1,3.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,2.99,200,4,1,458,316
3036,9709845,百艳花居-生日鲜花，表白鲜花，开业花篮，婚车装饰,100034937,艾尚花语,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200810.0,1,1,1,1,1,229.0,99.0,229.0,99.0,0,0,0,0,0,0,0,0,0,0,141.0,71,7,1,453,452
3037,6513954,如愿鲜花（小梦花艺）,100012196,如愿鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190125.0,1,1,1,1,1,584.0,248.58,584.0,248.58,0,0,0,0,0,0,0,0,0,0,335.42,128,8,1,848,848
3038,7438654,醉美花艺馆（向日葵·康乃馨·鲜花）,100030825,熊先生鲜花,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20190801.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,274,7,0,408,294
3039,5624135,七月·花坊,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20180814.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,29,1,0,48,20
3040,4381739,一美花卉,0,,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20180206.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,185,0,0,425,405
3041,9147490,小娜花艺,0,,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,0,20200809.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,20,0,0,16,16
3042,7380463,花驿花苑(礼品鲜花，生日花、表白花),0,,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20190709.0,1,6,6,6,5,1892.0,544.0,378.4,108.8,1,0,1,0,0,0,0,0,0,0,1395.0,678,48,5,563,369
3043,2033651,百艳花卉,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20170220.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,41,4,0,155,139
3044,8936499,花·时间（康乃馨·向日葵）,100035487,花专家,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20200427.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,95,2,0,324,318
3045,5588132,百艳花居鲜花店,100009539,花西拾鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20180811.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,48,4,0,184,184
3046,8629184,花点时间花艺室（乐购后门店）,100030825,熊先生鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200330.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,136,5,0,408,286
3047,6724672,四季花卉（金聚底商店）,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20190320.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,50,0,0,144,75
3048,5588201,俪缘花艺鲜花店,100009539,花西拾鲜花,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20180811.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,40,1,0,260,259
3049,6524306,花之语,0,,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20190128.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,8,0,0,15,13
3050,1449953,花匠先生(海艳花艺鲜花店),100030827,花匠先生,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20160902.0,1,1,1,1,1,198.0,108.0,198.0,108.0,0,0,0,0,0,0,0,0,0,0,94.0,146,1,1,560,517
3051,890655,花世界,0,,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,1,20160427.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,47,2,0,256,256
3052,9201940,花香语鲜花婚庆（生日花，表白花，鲜花）,100004099,邂逅花坊鲜花,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20200529.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,20,0,0,612,477
3053,6332216,花间密码,0,,河北省,张家口,D1,高新区,鲜花绿植,鲜花店,0,20181226.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,5,0,0,25,23
3054,9630382,蘭亭花卉（宣化路店）,100035487,花专家,河北省,张家口,D1,桥东区,鲜花绿植,鲜花店,1,20200729.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,109,0,0,324,318
3055,9601223,花森林（海娇鲜花店）,100035486,花森林,河北省,张家口,D1,,鲜花绿植,综合鲜花绿植店,1,20200724.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,65,0,0,347,332
3056,9987840,紫情花艺,100012196,如愿鲜花,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,1,20200918.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,179,0,0,770,770
3057,9710057,开心花卉（百合·康乃馨·向日葵）,100034936,玫瑰说,河北省,张家口,D1,桥西区,鲜花绿植,鲜花店,0,20200810.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,48,0,0,293,287
3058,979299,随心花苑,0,,河北省,张家口,D1,银座,鲜花绿植,鲜花店,0,20160517.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,24,19
3059,7255449,熊先生鲜花（天天鲜花）,100030825,熊先生鲜花,河北省,张家口,D1,银座,鲜花绿植,鲜花店,1,20190614.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,208,2,0,408,286
3060,1958942,鲜花坊（好心情鲜花店）,27557,鲜花坊,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20170119.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,85,3,0,322,307
3061,4376062,爱阳花卉中心,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20180205.0,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,25,1,0,30,18
3062,8061981,梅瑜花艺,0,,河北省,张家口,D1,宣化区,鲜花绿植,鲜花店,1,20191224.0,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,25,0,0,42,42
3063,4949364,娜娜鲜花店,0,,河北省,张家口,D1,,鲜花绿植,鲜花店,1,20180512.0,2,1,1,1,1,120.0,120.0,120.0,120.0,0,0,0,0,0,0,0,0,0,0,11.5,44,1,1,105,96
